Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
BRA-DR-J101,148,Dilma Rousseff,Brasil,Completed,2011-10-03,2011-10-04,2,Belgium,Europe,Brussels,Multilateral,Global Forum,TRUE,V Cúpula Brasil-União Europeia,NA,Cumbre Brasil-UE en Bruselas. Tramo 1.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-brasil-uniao-europeia-declaracao-conjunta-bruxelas-4-outubro-de-2011,High,Gira Belgica-Bulgaria oct 2011.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J101,149,Dilma Rousseff,Brasil,Completed,2011-10-05,2011-10-06,2,Bulgaria,Europe,Sofia,Bilateral,Working Visit,NA,Governo da Bulgária (terra paterna),Jefe de Estado/Gobierno,"Visita oficial a Bulgaria, tierra de su padre Pedro Rousseff; visito Gabrovo. Tramo 2 (final).",https://www.gov.br/mre/en/contact-us/press-area/press-releases/president-dilma-rousseff-visits-the-republic-of-bulgaria-sofia-october-5-6-2011,High,"Fuerte carga simbolica personal. CORRECCION 2026-07-20: End_Date 2011-10-07 -> 2011-10-06. Fuente oficial MRE ('President Dilma Rousseff visits the Republic of Bulgaria - Sofia, October 5 and 6, 2011') y Wikipedia (lista de viajes) confirman que la presidenta partio hacia Turquia la noche del 6/10/2011; la visita a Bulgaria (Sofia + Gabrovo) fue 5-6 de octubre, no hasta el 7. CORRECCION 2026-07-20: End_Date 2011-10-07 -> 2011-10-06. Fuente oficial MRE ('President Dilma Rousseff visits the Republic of Bulgaria - Sofia, October 5 and 6, 2011') y Wikipedia (lista de viajes) confirman que la presidenta partio hacia Turquia la noche del 6/10/2011; la visita a Bulgaria (Sofia + Gabrovo) fue 5-6 de octubre, no hasta el 7. CORRECCION 2026-07-20: End_Date 2011-10-07 -> 2011-10-06. Fuente oficial MRE ('President Dilma Rousseff visits the Republic of Bulgaria - Sofia, October 5 and 6, 2011') y Wikipedia (lista de viajes) confirman que la presidenta partio hacia Turquia la noche del 6/10/2011; la visita a Bulgaria (Sofia + Gabrovo) fue 5-6 de octubre, no hasta el 7.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J102,150,Dilma Rousseff,Brasil,Completed,2011-10-18,2011-10-18,1,South Africa,Africa,Pretoria,Multilateral,Global Forum,TRUE,V Cúpula IBSA,NA,Cumbre IBSA en Pretoria.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/dilma-vana-rousseff-2011-2016/discurso-da-presidenta-da-republica-dilma-rousseff-durante-reuniao-plenaria-da-v-cupula-do-ibas-pretoria-africa-do-sul-18-10-2011,High,18/10/2011.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J103,151,Dilma Rousseff,Brasil,Completed,2011-11-03,2011-11-04,2,France,Europe,Cannes,Multilateral,Global Forum,TRUE,Cúpula do G20 de Cannes,NA,G20 de Cannes; crisis del euro en agenda.,https://www.gov.br/mre/en/contact-us/press-area/press-releases/president-dilma-rousseff-to-take-part-in-the-6th-g20-summit-meeting-cannes-3-and-4-november-2011,High,3-4/11/2011.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J104,152,Dilma Rousseff,Brasil,Completed,2011-12-02,2011-12-03,2,Venezuela,South America,Caracas,Multilateral,Regional Summit,NA,Cúpula fundacional da CELAC,NA,Cumbre fundacional de la CELAC en Caracas.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-cupula-da-comunidade-dos-estados-latinoamericanos-e-caribenhos-celac-caracas-2-e-3-de-dezembro-de-2011-documentos-aprovados,High,2-3/12/2011.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J105,153,Dilma Rousseff,Brasil,Completed,2011-12-20,2011-12-20,1,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,Cúpula do MERCOSUL,NA,Cumbre del Mercosur en Montevideo.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/xlii-cupula-de-presidentes-do-mercosul-e-xlii-reuniao-do-conselho-do-mercado-comum-montevideu-19-e-20-de-dezembro-de-2011,High,20/12/2011.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J106,154,Dilma Rousseff,Brasil,Completed,2012-03-05,2012-03-06,2,Germany,Europe,Hannover,Bilateral,Working Visit,NA,Angela Merkel (Feira de Hannover),Jefe de Estado/Gobierno,Apertura de la Feria de Hannover (Brasil pais socio) y reunion con Merkel.,https://www.gov.br/mre/en/contact-us/press-area/press-releases/greeting-words-of-brazilian-president-dilma-rousseff-cebit-hannover-2012,Medium,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J107,155,Dilma Rousseff,Brasil,Completed,2012-03-28,2012-03-29,2,India,Asia-Pacific,New Delhi,Multilateral,Global Forum,TRUE,IV Cúpula BRICS,NA,Cumbre BRICS de Nueva Delhi.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/dilma-vana-rousseff-2011-2016/discurso-da-presidenta-da-republica-dilma-rousseff-durante-sessao-ampliada-da-iv-cupula-do-brics,High,28-29/03/2012.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J108,156,Dilma Rousseff,Brasil,Completed,2012-04-09,2012-04-10,2,United States,North America,Washington D.C.,Bilateral,Working Visit,NA,Barack Obama,Jefe de Estado/Gobierno,"Visita oficial (no de Estado) a Obama; luego Boston (Harvard/MIT, programa Ciencia sin Fronteras).",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-da-presidenta-dilma-rousseff-aos-estados-unidos-da-america-washington-9-de-abril-de-2012,High,9/4 Washington; 10/4 Boston.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J109,157,Dilma Rousseff,Brasil,Completed,2012-04-14,2012-04-15,2,Colombia,South America,Cartagena,Multilateral,Regional Summit,TRUE,VI Cúpula das Américas,NA,VI Cumbre de las Americas en Cartagena.,http://www.itamaraty.gov.br/notas-a-imprensa/3017-visita-da-presidenta-dilma-rousseff-a-colombia-cartagena-das-indias-13-a-15-de-abril-de-2012-programa-de-imprensa,High,14-15/04/2012.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J110,158,Dilma Rousseff,Brasil,Completed,2012-06-18,2012-06-19,2,Mexico,North America,Los Cabos,Multilateral,Global Forum,TRUE,Cúpula do G20 de Los Cabos,NA,G20 de Los Cabos.,https://en.wikipedia.org/wiki/2012_G20_Los_Cabos_summit,Medium,18-19/06/2012.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J111,159,Dilma Rousseff,Brasil,Completed,2012-06-29,2012-06-29,1,Argentina,South America,Mendoza,Multilateral,Regional Summit,NA,Cúpula do MERCOSUL (suspensão do Paraguai),NA,Cumbre del Mercosur en Mendoza: suspension de Paraguay (caso Lugo) e ingreso de Venezuela.,https://www.mendoza.gov.ar/prensa/el-mercosur-suspende-a-paraguay-e-incorpora-a-venezuela/,High,"29/06/2012. QA-R4 2026-07-26: URL original (mercopress, nota del 20/12/2011) correspondia a un anuncio previo en Montevideo sobre el futuro ingreso de Venezuela, NO a la cumbre de Mendoza de junio de 2012 que describe esta fila (fuente de un evento del mismo tipo pero de fecha equivocada). Reemplazada por fuente oficial: Prensa Gobierno de Mendoza, 'El Mercosur suspende a Paraguay e incorpora a Venezuela' (30/06/2012), que confirma fecha (28-29/06/2012), sede (Mendoza) y hechos (suspension de Paraguay, incorporacion de Venezuela, traspaso de la presidencia pro tempore a Dilma Rousseff).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J112,160,Dilma Rousseff,Brasil,Completed,2012-09-23,2012-09-26,4,United States,North America,New York,Multilateral,Global Forum,NA,67ª AGNU,NA,Apertura de la 67a AGNU.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-nova-york-por-ocasiao-da-67-assembleia-geral-da-onu,High,25/09/2012. CORRECCION 2026-07-20: fecha original (dia unico 25/09/2012) reemplazada por el rango completo de la estancia. Fuente oficial MRE ('Visita da Presidenta Dilma Rousseff a Nova York por ocasiao da 67a Assembleia-Geral da ONU') confirma visita de trabalho a Nova York entre 23 e 26 de setembro de 2012; discurso de abertura e reuniao com Ban Ki-moon no dia 25. CORRECCION 2026-07-20: fecha original (dia unico 25/09/2012) reemplazada por el rango completo de la estancia. Fuente oficial MRE ('Visita da Presidenta Dilma Rousseff a Nova York por ocasiao da 67a Assembleia-Geral da ONU') confirma visita de trabalho a Nova York entre 23 e 26 de setembro de 2012; discurso de abertura e reuniao com Ban Ki-moon no dia 25. CORRECCION 2026-07-20: fecha original (dia unico 25/09/2012) reemplazada por el rango completo de la estancia. Fuente oficial MRE ('Visita da Presidenta Dilma Rousseff a Nova York por ocasiao da 67a Assembleia-Geral da ONU') confirma visita de trabalho a Nova York entre 23 e 26 de setembro de 2012; discurso de abertura e reuniao com Ban Ki-moon no dia 25.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J113,161,Dilma Rousseff,Brasil,Completed,2012-10-01,2012-10-02,2,Peru,South America,Lima,Multilateral,Regional Summit,NA,III Cúpula ASPA,NA,III Cumbre America del Sur-Paises Arabes en Lima.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/iii-cupula-america-do-sul-paises-arabes-aspa-lima-peru-2-de-outubro-de-2012,High,1-2/10/2012. Confirmar asistencia exacta.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J114,162,Dilma Rousseff,Brasil,Completed,2013-01-26,2013-01-28,3,Chile,South America,Santiago,Multilateral,Regional Summit,TRUE,I Cúpula CELAC + Cúpula CELAC-UE,NA,Primera cumbre CELAC y cumbre CELAC-UE en Santiago.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-cupula-celac-uniao-europeia-santiago-do-chile-26-e-27-de-janeiro-de-2013,High,26-28/01/2013.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J115,163,Dilma Rousseff,Brasil,Completed,2013-03-19,2013-03-19,1,Vatican City,Europe,Vatican City,Multilateral,Inauguration/Funeral,NA,Missa inaugural do Papa Francisco,NA,Inicio del pontificado del Papa Francisco.,https://en.mercopress.com/2013/03/20/the-pope-is-argentine-but-god-is-brazilian-says-rousseff-francis-is-expected-in-rio-next-july,Medium,19/03/2013.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J116,164,Dilma Rousseff,Brasil,Completed,2013-03-26,2013-03-27,2,South Africa,Africa,Durban,Multilateral,Global Forum,TRUE,V Cúpula BRICS,NA,Cumbre BRICS de Durban; creacion del banco de los BRICS en agenda.,http://www.brics.utoronto.ca/docs/130327-rousseff-statement.html,Medium,26-27/03/2013.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J117,165,Dilma Rousseff,Brasil,Completed,2013-05-25,2013-05-25,1,Ethiopia,Africa,Addis Ababa,Multilateral,Regional Summit,NA,50º aniversário da União Africana,NA,Cumbre por los 50 anos de la OUA/Union Africana en Addis Abeba.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-visita-da-presidenta-dilma-rousseff-a-republica-federal-democratica-da-etiopia-adis-abeba-24-de-maio-de-2013,High,"25/05/2013. Confirmar dias exactos. NOTA 2026-07-20: fuente oficial MRE ('Atos assinados por ocasiao da visita da Presidenta Dilma Rousseff a Republica Federal Democratica da Etiopia') titula la visita el 24/05/2013, mientras que fuentes secundarias (Forcas Terrestres) datan el anuncio de perdao de dividas africanas el 25/05/2013. Fecha cargada (25/05) se mantiene sin cambios por tratarse de una visita de un solo dia con posible discrepancia menor entre fuentes; no hay evidencia de error claro que amerite correccion. NOTA 2026-07-20: fuente oficial MRE ('Atos assinados por ocasiao da visita da Presidenta Dilma Rousseff a Republica Federal Democratica da Etiopia') titula la visita el 24/05/2013, mientras que fuentes secundarias (Forcas Terrestres) datan el anuncio de perdao de dividas africanas el 25/05/2013. Fecha cargada (25/05) se mantiene sin cambios por tratarse de una visita de un solo dia con posible discrepancia menor entre fuentes; no hay evidencia de error claro que amerite correccion.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J118,166,Dilma Rousseff,Brasil,Completed,2013-09-05,2013-09-06,2,Russia,Europe,Saint Petersburg,Multilateral,Global Forum,TRUE,Cúpula do G20 de São Petersburgo,NA,G20 de San Petersburgo; el espionaje de la NSA ya en agenda.,http://www.itamaraty.gov.br/pt-BR/notas-a-imprensa/3266-comunicado-conjunto-da-presidenta-da-republica-federativa-do-brasil-dilma-rousseff-e-do-presidente-da-federacao-da-russia-vladimir-vladimirovich-putin,High,5-6/09/2013.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J119,167,Dilma Rousseff,Brasil,Completed,2013-09-24,2013-09-24,1,United States,North America,New York,Multilateral,Global Forum,NA,68ª AGNU (discurso contra a espionagem da NSA),NA,Discurso historico de apertura contra el espionaje de la NSA sobre su gobierno y Petrobras.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/dilma-vana-rousseff-2011-2016/discurso-da-presidenta-da-republica-dilma-rousseff-na-abertura-do-debate-geral-da-68-assembleia-geral-das-nacoes-unidas,High,24/09/2013.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J120,168,Dilma Rousseff,Brasil,Canceled,2013-10-23,NA,NA,United States,North America,Washington D.C.,Bilateral,State Visit,NA,Visita de Estado a Barack Obama,Jefe de Estado/Gobierno,Visita de Estado prevista para el 23/10/2013. CANCELADA/postergada (anuncio 17/9/2013) por el espionaje de la NSA (caso Snowden) sobre Dilma y Petrobras.,https://www.npr.org/sections/thetwo-way/2013/09/17/223414386/brazilian-president-postpones-state-visit-over-spying-concerns,Medium,Cancelado emblematico; sin duracion. Unica visita de Estado a EE.UU. ofrecida ese anio a un lider extranjero.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J121,169,Dilma Rousseff,Brasil,Completed,2014-01-27,2014-01-29,3,Cuba,Caribbean,Havana,Multilateral,Regional Summit,TRUE,II Cúpula CELAC + inauguração do porto de Mariel,NA,"Inauguracion del puerto de Mariel (financiado por el BNDES, 27/1) y II Cumbre CELAC (28-29/1).",http://www.itamaraty.gov.br/pt-BR/?option=com_content&view=article&id=5908:discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-inauguracao-do-porto-de-mariel-provincia-de-artemisa-cuba-27-de-janeiro-de-2014&catid=197&Itemid=448&lang=pt-br,High,27-29/01/2014.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J122,170,Dilma Rousseff,Brasil,Completed,2014-06-14,2014-06-15,2,Bolivia,South America,Santa Cruz de la Sierra,Multilateral,Global Forum,NA,Cúpula do G77+China (50 anos),NA,Cumbre extraordinaria del G77+China en Santa Cruz.,Search Query: Dilma G77 China Santa Cruz junho 2014,Low,"14-15/06/2014. Busqueda activa (2026-07-20) no encontro evidencia de que Dilma haya asistido a esta cumbre: las listas de jefes de Estado/gobierno presentes en la Cupula Extraordinaria del G77+China (Santa Cruz de la Sierra, 14-15/06/2014) no mencionan a Brasil. Se conserva la fila por precaucion, con estado No-verificable en vez de eliminarla (mismo criterio que Lagos/Normandia y Pinera/Montevideo en PENDIENTES_VERIFICACION.txt). Si aparece un decreto/registro oficial de la Presidencia (Boletim/Biblioteca da Presidencia) que confirme o desmienta la asistencia, revisar.",Cooperación Política General,No-verificable,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J123,171,Dilma Rousseff,Brasil,Completed,2014-09-24,2014-09-24,1,United States,North America,New York,Multilateral,Global Forum,NA,69ª AGNU,NA,Apertura de la 69a AGNU en plena campana electoral.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/discurso-proferido-pela-presidenta-da-republica-dilma-rousseff-na-abertura-do-debate-de-alto-nivel-da-69-assembleia-geral-das-nacoes-unidas-onu-nova-york-24-de-setembro-de-2014,High,24/09/2014.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J124,172,Dilma Rousseff,Brasil,Completed,2014-11-15,2014-11-16,2,Australia,Asia-Pacific,Brisbane,Multilateral,Global Forum,TRUE,Cúpula do G20 de Brisbane,NA,"G20 de Brisbane, tras la reeleccion.",https://en.wikipedia.org/wiki/2014_G20_Brisbane_summit,Medium,15-16/11/2014.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J125,173,Dilma Rousseff,Brasil,Completed,2014-12-17,2014-12-17,1,Argentina,South America,Paraná,Multilateral,Regional Summit,NA,Cúpula do MERCOSUL,NA,Cumbre del Mercosur en Parana.,https://www.gov.br/casacivil/pt-br/assuntos/noticias/2014/dezembro/dilma-assume-presidencia-do-mercosul,High,17/12/2014.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J126,174,Dilma Rousseff,Brasil,Completed,2015-01-28,2015-01-29,2,Costa Rica,Central America,Belén,Multilateral,Regional Summit,NA,III Cúpula CELAC,NA,III Cumbre CELAC en Costa Rica.,https://www.gov.br/mre/en/contact-us/press-area/press-releases/participation-of-president-dilma-rousseff-in-the-third-summit-of-the-community-of-latin-american-and-caribbean-states-celac-san-jose-costa-rica-january-28-29-2015,High,28-29/01/2015.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J127,175,Dilma Rousseff,Brasil,Completed,2015-04-10,2015-04-11,2,Panama,Central America,Panama City,Multilateral,Regional Summit,TRUE,VII Cúpula das Américas,NA,VII Cumbre de las Americas; historica por el deshielo Cuba-EE.UU. (Obama-Raul Castro).,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vii-cupula-das-americas-cidade-do-panama-10-e-11-de-abril-de-2015,High,10-11/04/2015.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J128,176,Dilma Rousseff,Brasil,Completed,2015-05-26,2015-05-27,2,Mexico,North America,Mexico City,Bilateral,State Visit,NA,Enrique Peña Nieto,Jefe de Estado/Gobierno,Visita de Estado a Mexico; acuerdo de ampliacion comercial (ACE-53).,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-de-estado-da-presidenta-dilma-rousseff-ao-mexico-cidade-do-mexico-26-e-27-de-maio-de-2015,High,"25-27/05/2015. CORRECCION 2026-07-20: Start_Date 2015-05-25 -> 2015-05-26. Fuente oficial MRE ('Visita de Estado da Presidenta Dilma Rousseff ao Mexico - Cidade do Mexico, 26 e 27 de maio de 2015') acota la visita de Estado a los dias 26-27; no hay evidencia de actividad oficial el 25.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J129,177,Dilma Rousseff,Brasil,Completed,2015-06-27,2015-07-01,5,United States,North America,Washington D.C.,Bilateral,Working Visit,TRUE,Barack Obama (visita de 'reparação'),Jefe de Estado/Gobierno,"Visita oficial a EE.UU. finalmente realizada tras la cancelacion de 2013: NY (27-28/6), Washington con Obama (29-30/6) y San Francisco/Silicon Valley (1/7).",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-presidenta-dilma-rousseff-e-do-presidente-barack-obama-washington-30-de-junho-de-2015,High,"Una salida multi-ciudad en un solo pais (NY, DC, SF).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J130,178,Dilma Rousseff,Brasil,Completed,2015-07-08,2015-07-09,2,Russia,Europe,Ufa,Multilateral,Global Forum,TRUE,VII Cúpula BRICS (Ufá),NA,Cumbre BRICS de Ufa; arranque del Nuevo Banco de Desarrollo.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vii-cupula-do-brics-declaracao-de-ufa-ufa-russia-9-de-julho-de-2015,High,8-9/07/2015.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J131,179,Dilma Rousseff,Brasil,Completed,2015-09-25,2015-09-28,4,United States,North America,New York,Multilateral,Global Forum,NA,70ª AGNU + Cúpula da Agenda 2030,NA,Cumbre de Desarrollo Sostenible (Agenda 2030/ODS) y apertura de la 70a AGNU (28/9).,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/dilma-vana-rousseff-2011-2016/discurso-da-presidenta-da-republica-dilma-roussef-por-ocasiao-da-abertura-da-septuagesima-assembleia-geral-das-nacoes-unidas-nova-york-28-de-setembro-de-2015,High,25-28/09/2015.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J132,180,Dilma Rousseff,Brasil,Completed,2015-10-19,2015-10-19,1,Sweden,Europe,Stockholm,Bilateral,Working Visit,NA,Stefan Löfven,Jefe de Estado/Gobierno,Gira nordica: cooperacion (proyecto Gripen) e inversiones. Tramo 1.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-da-presidenta-da-republica-a-suecia-e-a-finlandia-18-a-20-de-outubro-de-2015,High,Gira Suecia-Finlandia oct 2015; fechas estimadas.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
